experience_level,job_title,salary_in_usd,employee_residence,remote_ratio
EN,Machine Learning Engineer,34672,IT,100
SE,Machine Learning Engineer,201000,US,0
SE,Machine Learning Engineer,119000,US,0
SE,Data Engineer,175000,US,100
SE,Data Engineer,150000,US,100
SE,Data Analyst,154560,US,0
SE,Data Analyst,123648,US,0
SE,Data Analyst,130000,US,0
SE,Data Analyst,100000,US,0
MI,Data Engineer,170000,US,0
MI,Data Engineer,145000,US,0
SE,Data Engineer,135000,US,100
SE,Data Engineer,100000,US,100
SE,Data Scientist,247500,US,0
SE,Data Scientist,172200,US,0
SE,Data Scientist,177500,US,100
SE,Data Scientist,134000,US,100
SE,Data Scientist,185900,US,0
SE,Data Scientist,129300,US,0
SE,Data Architect,192564,US,100
SE,Data Architect,144854,US,100
SE,Data Analyst,130000,US,0
SE,Data Analyst,105000,US,0
SE,Data Engineer,179305,US,100
SE,Data Engineer,142127,US,100
SE,Data Engineer,315000,US,100
SE,Data Engineer,225000,US,100
SE,Data Scientist,243900,US,100
SE,Data Scientist,156600,US,100
MI,Data Analyst,206000,US,0
MI,Data Analyst,160000,US,0
MI,Data Analyst,109000,US,0
MI,Data Analyst,79000,US,0
MI,Data Analyst,160000,US,0
MI,Data Analyst,109000,US,0
MI,Data Scientist,89306,AT,50
SE,Data Engineer,182500,US,100
SE,Data Engineer,128500,US,100
MI,Data Engineer,160000,US,100
MI,Data Engineer,90000,US,100
EN,Data Manager,77300,US,100
EN,Data Manager,45600,US,100
SE,Data Analyst,127000,US,100
SE,Data Analyst,110000,US,100
SE,Data Architect,210000,US,100
SE,Data Architect,136000,US,100
SE,Data Engineer,12608,SK,100
SE,Data Engineer,170000,US,100
SE,Data Engineer,140000,US,100
SE,Data Engineer,247500,US,0
SE,Data Engineer,172200,US,0
SE,Data Engineer,225000,US,0
SE,Data Engineer,184100,US,0
MI,Machine Learning Engineer,130000,US,0
MI,Machine Learning Engineer,90000,US,0
MI,Data Scientist,120000,US,100
MI,Data Scientist,100000,US,100
MI,Data Scientist,85000,US,100
MI,Data Scientist,78000,US,100
SE,Data Engineer,161000,US,100
SE,Data Engineer,110000,US,100
SE,Data Scientist,136000,US,100
SE,Data Scientist,104000,US,100
SE,Data Scientist,47280,ES,0
SE,Data Scientist,37824,ES,0
EX,Head of Data,205000,US,0
EX,Head of Data,160000,US,0
SE,Data Analyst,169000,US,0
SE,Data Analyst,110600,US,0
EN,Data Engineer,61566,GB,100
EN,Data Engineer,49253,GB,100
SE,Data Engineer,160000,US,0
SE,Data Engineer,130000,US,0
SE,Data Scientist,245000,US,0
SE,Data Scientist,180000,US,0
SE,Data Engineer,135000,US,0
SE,Data Engineer,100000,US,0
SE,Data Engineer,220000,US,0
SE,Data Engineer,150000,US,0
SE,Data Scientist,198440,US,0
SE,Data Scientist,144000,US,0
SE,Data Engineer,240000,US,0
SE,Data Engineer,170000,US,0
SE,Data Scientist,198440,US,0
SE,Data Scientist,144000,US,0
MI,Data Analyst,150000,US,100
MI,Data Analyst,100000,US,100
SE,Data Analyst,120000,US,0
SE,Data Analyst,95000,US,0
MI,Data Scientist,57872,GB,50
EN,Data Analyst,64000,US,100
EN,Data Scientist,39925,FR,50
SE,Machine Learning Engineer,187200,CA,100
SE,Machine Learning Engineer,116100,CA,100
SE,Data Analyst,150000,US,0
SE,Data Analyst,127000,US,0
SE,Data Engineer,275000,US,100
SE,Data Engineer,166000,US,100
SE,Data Scientist,159699,US,0
SE,Data Scientist,138938,US,0
EN,Bi Analyst,76000,US,50
SE,Data Analyst,166700,US,0
SE,Data Analyst,119000,US,0
SE,Data Analyst,130000,US,0
SE,Data Analyst,100000,US,0
SE,Analytics Engineer,103432,GB,0
SE,Analytics Engineer,92350,GB,0
SE,Data Analyst,80000,US,0
SE,Data Analyst,52500,US,0
SE,Data Engineer,236000,US,100
SE,Data Engineer,182000,US,100
SE,Data Scientist,180000,US,100
SE,Data Scientist,140000,US,100
SE,Data Scientist,225000,US,0
SE,Data Scientist,156400,US,0
SE,Data Analyst,135000,US,100
SE,Data Analyst,100000,US,100
SE,Machine Learning Engineer,204500,US,0
SE,Machine Learning Engineer,142200,US,0
MI,Research Engineer,240000,US,100
SE,Data Engineer,300000,US,0
SE,Data Engineer,130000,US,0
SE,Data Engineer,195000,US,100
SE,Data Engineer,175000,US,100
SE,Data Engineer,155000,US,0
SE,Data Engineer,110000,US,0
SE,Data Analyst,123000,US,0
SE,Data Analyst,92250,US,0
SE,Data Engineer,170000,US,0
SE,Data Engineer,150000,US,0
MI,Machine Learning Engineer,180000,US,100
MI,Machine Learning Engineer,100000,US,100
SE,Data Engineer,97000,US,100
SE,Data Engineer,90000,US,100
SE,Data Engineer,200000,US,0
SE,Data Engineer,160000,US,0
SE,Machine Learning Engineer,210000,US,100
SE,Machine Learning Engineer,180000,US,100
SE,Data Engineer,260000,US,0
SE,Data Engineer,180000,US,0
EX,Analytics Engineer,210000,US,100
EX,Analytics Engineer,157000,US,100
EN,Data Scientist,180000,US,100
EN,Data Scientist,100000,US,100
MI,Data Analyst,80000,US,0
MI,Data Analyst,52500,US,0
SE,Data Architect,128000,US,0
SE,Data Architect,81500,US,0
SE,Data Engineer,105000,US,0
SE,Data Engineer,70000,US,0
SE,Data Scientist,175000,US,0
SE,Data Scientist,122500,US,0
SE,Data Engineer,171000,US,0
SE,Data Engineer,117000,US,0
SE,Data Scientist,202800,US,0
SE,Data Scientist,104300,US,0
SE,Data Analyst,50432,ES,0
SE,Data Analyst,36773,ES,0
SE,Data Engineer,197000,US,0
SE,Data Engineer,99000,US,0
SE,Data Engineer,160000,US,0
SE,Data Engineer,110000,US,0
SE,Data Scientist,185900,US,0
SE,Data Scientist,129300,US,0
MI,Data Scientist,30000,MX,100
MI,Analytics Engineer,78000,BR,100
MI,Analytics Engineer,48000,BR,100
SE,Data Engineer,170000,US,0
SE,Data Engineer,130000,US,0
SE,Data Analyst,150000,US,0
SE,Data Analyst,95000,US,0
MI,Data Engineer,78000,BR,100
MI,Data Engineer,42000,BR,100
SE,Data Architect,345600,US,0
SE,Data Architect,230400,US,0
SE,Data Engineer,145000,US,0
SE,Data Engineer,115000,US,0
MI,Bi Analyst,78000,BR,100
MI,Bi Analyst,48000,BR,100
SE,Data Analyst,175950,US,100
SE,Data Analyst,130050,US,100
SE,Data Engineer,205600,US,0
SE,Data Engineer,105700,US,0
SE,Data Analyst,236600,US,100
SE,Data Analyst,89200,US,100
MI,Data Scientist,84000,BR,100
MI,Data Scientist,54000,BR,100
EN,Data Scientist,80000,US,100
SE,Data Analyst,200000,GB,100
EN,Data Scientist,73742,CA,100
SE,Data Scientist,165000,US,50
EN,Data Scientist,33246,GB,50
SE,Data Engineer,185900,US,0
SE,Data Engineer,129300,US,0
SE,Data Analyst,169000,US,0
SE,Data Analyst,110600,US,0
EN,Power Bi Developer,5409,IN,50
MI,Data Engineer,75050,AU,50
SE,Data Engineer,225000,US,0
SE,Data Engineer,184100,US,0
SE,Data Scientist,185900,US,0
SE,Data Scientist,129300,US,0
SE,Data Scientist,225000,US,0
SE,Data Scientist,156400,US,0
SE,Data Scientist,185900,US,0
SE,Data Scientist,129300,US,0
EN,Machine Learning Engineer,108000,US,0
SE,Data Scientist,8000,IN,100
SE,Data Scientist,155000,US,100
SE,Data Scientist,38000,US,100
MI,Data Analyst,85000,US,0
MI,Data Analyst,65000,US,0
SE,Data Scientist,155000,US,100
SE,Data Scientist,38000,US,100
MI,Data Engineer,110820,GB,0
MI,Data Engineer,92350,GB,0
SE,Data Scientist,153600,US,100
SE,Data Scientist,106800,US,100
SE,Data Scientist,185000,US,100
SE,Data Scientist,50000,US,100
SE,Data Engineer,185900,US,0
SE,Data Engineer,129300,US,0
SE,Data Scientist,155000,US,100
SE,Data Scientist,38000,US,100
SE,Data Scientist,168000,US,100
SE,Data Scientist,130000,US,100
SE,Data Scientist,123400,US,0
SE,Data Scientist,88100,US,0
SE,Data Scientist,120000,US,100
SE,Data Scientist,55000,US,100
SE,Data Scientist,185900,US,0
SE,Data Scientist,129300,US,0
SE,Data Engineer,191200,US,0
SE,Data Engineer,130000,US,0
SE,Data Analyst,169000,US,0
SE,Data Analyst,110600,US,0
SE,Analytics Engineer,150000,US,0
SE,Analytics Engineer,120000,US,0
SE,Data Scientist,139000,US,0
SE,Data Scientist,122000,US,0
SE,Data Scientist,185900,US,0
SE,Data Scientist,129300,US,0
SE,Data Analyst,139600,US,0
SE,Data Analyst,85700,US,0
SE,Data Engineer,185000,US,100
SE,Data Engineer,50000,US,100
SE,Data Engineer,185900,US,0
SE,Data Engineer,129300,US,0
SE,Data Scientist,225000,US,0
SE,Data Scientist,156400,US,0
SE,Data Scientist,200000,US,100
SE,Data Scientist,175000,US,100
SE,Data Engineer,185900,US,0
SE,Data Engineer,129300,US,0
MI,Machine Learning Engineer,148500,US,100
MI,Machine Learning Engineer,98200,US,100
SE,Data Analyst,115000,US,100
SE,Data Analyst,95000,US,100
SE,Data Architect,225000,US,100
SE,Data Architect,66000,US,100
SE,Data Scientist,185000,US,100
SE,Data Scientist,50000,US,100
SE,Data Scientist,47280,ES,0
SE,Data Scientist,37824,ES,0
MI,Data Manager,134000,US,0
MI,Data Manager,98000,US,0
MI,Data Analyst,105000,US,0
MI,Data Analyst,62000,US,0
EN,Data Analyst,57000,US,100
SE,Data Engineer,161311,CA,50
MI,Data Scientist,144200,US,100
MI,Data Scientist,115360,US,100
MI,Data Scientist,83171,AU,0
SE,Data Architect,38154,IN,100
SE,Data Engineer,73546,PT,0
SE,Data Engineer,42026,PT,0
SE,Data Engineer,170000,US,100
SE,Data Engineer,150000,US,100
SE,Data Architect,180000,US,100
SE,Data Architect,160000,US,100
MI,Data Scientist,108000,US,50
SE,Machine Learning Engineer,200000,US,100
SE,Machine Learning Engineer,150000,US,100
EX,Data Manager,125976,CA,50
SE,Data Engineer,188700,US,100
SE,Data Engineer,160395,US,100
SE,Data Analyst,115934,US,100
SE,Data Analyst,81666,US,100
SE,Data Engineer,300000,US,0
SE,Data Engineer,225000,US,0
SE,Data Scientist,198440,US,100
SE,Data Scientist,144000,US,100
SE,Research Scientist,191475,US,100
SE,Research Scientist,141525,US,100
SE,Data Analyst,50432,ES,0
SE,Data Analyst,36773,ES,0
MI,Data Scientist,75648,DE,100
SE,Data Scientist,156868,US,100
SE,Bi Analyst,200000,NG,100
SE,Data Scientist,198440,US,0
SE,Data Scientist,144000,US,0
SE,Machine Learning Engineer,69344,PT,100
MI,Nlp Engineer,5132,CZ,100
MI,Research Scientist,126080,DE,0
MI,Research Scientist,84053,DE,0
SE,Data Engineer,200000,US,100
SE,Data Engineer,180000,US,100
MI,Analytics Engineer,108000,US,100
MI,Analytics Engineer,85000,US,100
SE,Machine Learning Engineer,210000,US,100
SE,Machine Learning Engineer,180000,US,100
SE,Data Engineer,165000,US,100
SE,Data Engineer,132000,US,100
SE,Analytics Engineer,130000,US,100
SE,Analytics Engineer,110000,US,100
MI,Data Analyst,45050,AU,50
EN,Data Analyst,42028,AU,50
MI,Data Analyst,135000,US,100
SE,Data Engineer,178800,US,100
SE,Data Engineer,132100,US,100
EN,Data Analyst,20000,CR,50
SE,Machine Learning Engineer,140000,CA,0
SE,Machine Learning Engineer,110000,CA,0
SE,Data Engineer,160000,US,100
SE,Data Engineer,85000,US,100
SE,Etl Developer,250000,US,100
SE,Etl Developer,63000,US,100
EX,Data Engineer,187200,US,100
EX,Data Engineer,116100,US,100
MI,Data Scientist,10000,TR,0
SE,Data Engineer,200000,US,100
SE,Data Engineer,145000,US,100
SE,Data Engineer,229998,US,0
SE,Data Engineer,154545,US,0
SE,Data Scientist,215000,US,0
SE,Data Scientist,159000,US,0
SE,Data Engineer,229998,US,0
SE,Data Engineer,154545,US,0
EN,AI Programmer,50000,US,100
SE,Data Scientist,183000,US,100
SE,Data Analyst,99750,US,100
SE,Data Analyst,68400,US,100
SE,Data Scientist,236900,US,100
SE,Data Scientist,159200,US,100
SE,Data Scientist,243225,US,100
SE,Data Scientist,179775,US,100
SE,Data Engineer,175000,US,100
SE,Data Engineer,150000,US,100
SE,Machine Learning Engineer,210000,US,100
SE,Machine Learning Engineer,180000,US,100
SE,Data Scientist,148000,US,100
SE,Data Scientist,128000,US,100
SE,Data Architect,190000,US,100
SE,Data Architect,135000,US,100
SE,Analytics Engineer,130000,US,100
SE,Analytics Engineer,110000,US,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Engineer,160000,US,100
SE,Data Engineer,85000,US,100
SE,Data Scientist,218000,US,0
SE,Data Scientist,145300,US,0
SE,Machine Learning Engineer,195400,US,100
SE,Machine Learning Engineer,131300,US,100
EN,Data Specialist,105000,CL,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Scientist,207000,US,100
SE,Data Scientist,153000,US,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Analyst,110000,US,0
SE,Data Analyst,99000,US,0
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Machine Learning Engineer,200000,PR,100
SE,Machine Learning Engineer,135000,PR,100
SE,Data Scientist,207000,US,100
SE,Data Scientist,153000,US,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Engineer,195700,US,0
SE,Data Engineer,130500,US,0
SE,Machine Learning Engineer,130000,US,100
SE,Machine Learning Engineer,84000,US,100
MI,Data Engineer,100000,US,100
MI,Data Engineer,60000,US,100
MI,Data Engineer,80036,GB,100
MI,Data Engineer,67723,GB,100
SE,Data Engineer,141300,US,0
SE,Data Engineer,102100,US,0
SE,Data Analyst,50432,ES,0
SE,Data Analyst,36773,ES,0
MI,Data Analyst,150000,US,100
MI,Data Scientist,102200,GB,100
EN,Data Scientist,22892,IN,50
SE,Data Analyst,144000,US,100
SE,Data Analyst,113000,US,100
EN,AI Programmer,31520,PT,100
SE,Data Architect,195400,US,100
SE,Data Architect,131300,US,100
SE,Machine Learning Engineer,195400,US,100
SE,Machine Learning Engineer,131300,US,100
SE,Data Architect,195400,US,100
SE,Data Architect,131300,US,100
SE,Data Architect,190000,US,100
SE,Data Architect,135000,US,100
SE,Data Engineer,135000,US,100
SE,Data Engineer,80000,US,100
EN,Data Analyst,8050,IN,100
SE,Data Engineer,160000,US,100
SE,Data Engineer,85000,US,100
SE,Data Engineer,178800,US,100
SE,Data Engineer,132100,US,100
SE,Machine Learning Engineer,63040,FI,50
EN,Data Analyst,50000,IN,100
SE,Data Engineer,140000,US,100
SE,Data Engineer,105000,US,100
MI,Data Engineer,80036,GB,100
MI,Data Engineer,67723,GB,100
SE,Analytics Engineer,190000,US,100
SE,Analytics Engineer,140000,US,100
MI,Data Engineer,100000,US,100
MI,Data Engineer,60000,US,100
SE,Data Scientist,180000,US,100
SE,Data Scientist,165000,US,100
SE,Machine Learning Engineer,108000,US,0
EN,Machine Learning Engineer,20000,FR,50
SE,Data Architect,190000,US,100
SE,Data Architect,135000,US,100
SE,Data Scientist,179400,US,0
SE,Data Scientist,154000,US,0
SE,Machine Learning Engineer,193900,US,0
SE,Machine Learning Engineer,129300,US,0
EX,Data Scientist,222640,US,0
EX,Data Scientist,182160,US,0
MI,Data Engineer,150000,US,0
MI,Data Engineer,100000,US,0
SE,Analytics Engineer,122500,US,100
SE,Analytics Engineer,100000,US,100
EX,Data Engineer,297500,US,100
EX,Data Engineer,260000,US,100
EN,Machine Learning Engineer,15000,TH,100
SE,Data Engineer,193000,ES,100
EN,Data Scientist,93000,US,0
EN,Data Scientist,73000,US,0
MI,Data Engineer,100000,US,100
MI,Data Engineer,60000,US,100
EN,Data Analyst,7799,BR,100
SE,Data Scientist,136994,US,100
SE,Data Scientist,101570,US,100
SE,Etl Developer,250000,US,100
SE,Etl Developer,63000,US,100
MI,Data Manager,134000,US,0
MI,Data Manager,98000,US,0
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Scientist,57786,FR,50
MI,Data Analyst,136000,US,100
MI,Data Analyst,112000,US,100
SE,Data Scientist,172000,US,100
SE,Data Scientist,140000,US,100
SE,Data Engineer,215000,US,0
SE,Data Engineer,164000,US,0
SE,Data Engineer,300000,US,0
SE,Data Engineer,130000,US,0
SE,Data Engineer,250000,US,100
SE,Data Engineer,63000,US,100
SE,Data Engineer,180000,US,100
SE,Data Engineer,150000,US,100
EN,Data Engineer,45390,GB,50
SE,Data Engineer,250000,US,100
SE,Data Engineer,63000,US,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
MI,Data Analyst,97500,US,100
SE,Research Scientist,212800,US,100
SE,Research Scientist,142800,US,100
MI,Data Scientist,73546,NL,50
EN,Data Scientist,50000,US,50
EN,Data Analyst,6359,FR,100
SE,Data Scientist,151800,US,0
SE,Data Scientist,130240,US,0
SE,Analytics Engineer,165000,US,100
SE,Analytics Engineer,140250,US,100
SE,Data Engineer,135000,US,0
SE,Data Engineer,115000,US,0
SE,Data Scientist,179400,US,100
SE,Data Scientist,154000,US,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
MI,Data Analyst,75000,US,0
MI,Data Engineer,84053,GR,100
MI,Data Engineer,73546,GR,100
MI,Data Engineer,98506,GB,100
MI,Data Engineer,86193,GB,100
MI,Data Engineer,84053,ES,100
MI,Data Engineer,73546,ES,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Analytics Engineer,102663,GB,100
SE,Analytics Engineer,80041,GB,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Engineer,104611,GB,100
SE,Data Engineer,82280,GB,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Scientist,191475,US,0
SE,Data Scientist,141525,US,0
SE,Data Analyst,115000,US,0
EN,Data Scientist,31520,ES,50
SE,Data Analyst,81000,US,100
SE,Data Analyst,66000,US,100
EN,Data Analyst,46000,US,100
EN,Data Engineer,80000,US,100
EX,Machine Learning Engineer,200000,US,100
EX,Machine Learning Engineer,180000,US,100
EX,AI Programmer,200000,US,100
SE,Data Scientist,204100,US,0
SE,Data Scientist,136100,US,0
SE,Analytics Engineer,250000,US,0
SE,Analytics Engineer,63000,US,0
MI,Data Scientist,118208,GB,0
MI,Data Scientist,110820,GB,0
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Scientist,191475,US,100
SE,Data Scientist,141525,US,100
SE,Data Specialist,95000,US,100
SE,Data Specialist,70000,US,100
MI,Machine Learning Engineer,75000,BO,100
MI,Data Analyst,113000,US,0
SE,Data Scientist,170000,US,100
SE,Data Scientist,130000,US,100
MI,Data Analyst,113000,US,100
MI,Data Analyst,140000,US,100
SE,Data Analyst,50000,PH,100
MI,Data Analyst,53368,AU,100
SE,Data Scientist,175000,US,0
SE,Data Scientist,140000,US,0
SE,Data Scientist,29944,PT,50
SE,Analytics Engineer,250000,US,0
SE,Analytics Engineer,63000,US,0
SE,Data Scientist,160000,US,0
SE,Data Scientist,119300,US,0
MI,Research Scientist,145000,US,50
SE,Data Engineer,105000,US,0
SE,Data Engineer,90000,US,0
SE,Etl Developer,146200,US,100
SE,Etl Developer,124270,US,100
MI,Data Scientist,225000,US,0
MI,Data Scientist,160000,US,0
MI,Data Scientist,54634,NL,100
SE,Data Engineer,185800,CA,100
SE,Data Engineer,137400,CA,100
SE,Analytics Engineer,245000,US,0
SE,Analytics Engineer,180000,US,0
SE,Analytics Engineer,203500,US,0
SE,Analytics Engineer,152000,US,0
SE,Data Engineer,250000,US,0
SE,Data Engineer,63000,US,0
SE,Machine Learning Engineer,186000,US,100
SE,Machine Learning Engineer,148800,US,100
SE,Machine Learning Engineer,95386,IN,50
MI,Machine Learning Engineer,128058,GB,50
EN,Data Scientist,82000,US,0
MI,Machine Learning Engineer,173000,US,50
SE,Data Scientist,203500,US,0
SE,Data Scientist,152000,US,0
SE,Machine Learning Engineer,186000,US,100
SE,Machine Learning Engineer,148800,US,100
EN,Data Analyst,6270,BR,100
MI,Data Scientist,158000,US,100
MI,Data Scientist,134000,US,100
SE,Data Scientist,170000,US,100
SE,Data Scientist,120000,US,100
EX,Analytics Engineer,200000,US,100
EX,Analytics Engineer,150000,US,100
SE,Data Analyst,216200,US,0
SE,Data Analyst,144100,US,0
MI,Data Scientist,115573,NL,0
MI,Data Scientist,89306,NL,0
SE,Etl Developer,250000,US,0
SE,Etl Developer,63000,US,0
SE,Data Engineer,135000,US,100
SE,Data Engineer,85000,US,100
SE,Machine Learning Engineer,135000,US,100
SE,Machine Learning Engineer,85000,US,100
SE,Data Scientist,206000,US,100
SE,Data Scientist,175100,US,100
SE,Machine Learning Engineer,189650,US,0
SE,Machine Learning Engineer,164996,US,0
SE,Data Architect,149040,US,100
SE,Data Architect,113900,US,100
SE,Data Engineer,154000,US,100
SE,Data Engineer,126000,US,100
SE,Machine Learning Engineer,200000,US,100
SE,Machine Learning Engineer,150000,US,100
SE,Data Engineer,195700,US,0
SE,Data Engineer,130500,US,0
SE,Analytics Engineer,170000,US,100
SE,Analytics Engineer,135000,US,100
MI,Data Engineer,98506,GB,0
MI,Data Engineer,73880,GB,0
SE,Data Analyst,117000,US,100
SE,Data Analyst,99450,US,100
SE,Data Engineer,200000,PR,100
SE,Data Engineer,135000,PR,100
SE,Machine Learning Engineer,193900,US,0
SE,Machine Learning Engineer,129300,US,0
EN,Machine Learning Engineer,55410,GB,100
SE,Data Analyst,86193,GB,0
SE,Data Analyst,61566,GB,0
SE,Data Analyst,175000,US,100
SE,Data Analyst,130000,US,100
SE,Data Engineer,188100,US,0
SE,Data Engineer,139860,US,0
SE,Machine Learning Engineer,248700,US,0
SE,Machine Learning Engineer,167100,US,0
MI,Data Analyst,5723,IN,100
SE,Data Scientist,123400,US,0
SE,Data Scientist,88100,US,0
MI,Data Analyst,50432,DE,100
SE,Data Scientist,245000,US,0
SE,Data Scientist,205000,US,0
SE,Data Engineer,141300,US,0
SE,Data Engineer,102100,US,0
SE,Data Architect,141300,US,0
SE,Data Architect,102100,US,0
EN,Data Analyst,50000,AR,100
EN,Data Scientist,84053,BE,100
MI,Data Scientist,61566,GB,50
SE,Data Architect,250000,US,0
SE,Data Architect,63000,US,0
SE,Data Scientist,189500,US,100
SE,Data Scientist,140100,US,100
SE,Data Engineer,177600,US,100
SE,Data Engineer,131300,US,100
MI,Data Engineer,24000,US,0
MI,Data Engineer,24000,US,0
SE,Data Engineer,250000,US,0
SE,Data Engineer,63000,US,0
SE,Machine Learning Engineer,202900,US,100
SE,Machine Learning Engineer,131300,US,100
SE,Data Engineer,145000,US,100
SE,Data Engineer,115000,US,100
EN,Machine Learning Engineer,115000,US,50
MI,Machine Learning Engineer,193900,US,0
MI,Machine Learning Engineer,129300,US,0
SE,Data Scientist,180000,US,100
SE,Data Scientist,140000,US,100
MI,Data Analyst,216200,US,0
MI,Data Analyst,144100,US,0
SE,Machine Learning Engineer,216000,US,0
SE,Machine Learning Engineer,144000,US,0
EN,Data Analyst,150000,US,100
EN,Machine Learning Engineer,12171,IN,100
MI,Data Scientist,53416,IN,100
EN,Data Scientist,50000,AT,50
SE,Data Architect,250000,US,50
EX,Research Scientist,84053,NL,0
MI,Data Scientist,131752,GB,100
SE,Analytics Engineer,48000,AR,100
EX,Data Scientist,260500,US,0
EX,Data Scientist,175100,US,0
SE,Data Engineer,210000,US,100
SE,Data Engineer,100000,US,100
EN,Data Analyst,55000,US,100
MI,Data Analyst,130000,US,100
SE,Machine Learning Engineer,77119,FR,100
EN,Data Scientist,52008,BE,50
SE,Data Engineer,206699,US,0
SE,Data Engineer,99100,US,0
MI,Analytics Engineer,200000,US,0
MI,Analytics Engineer,54000,US,0
SE,Data Engineer,250000,US,0
SE,Data Engineer,63000,US,0
SE,Data Architect,250000,US,0
SE,Data Architect,63000,US,0
SE,Data Engineer,250000,US,0
SE,Data Engineer,63000,US,0
EN,Analytics Engineer,130000,US,50
SE,Data Engineer,100000,US,0
SE,Data Engineer,80000,US,0
SE,Data Scientist,160000,US,0
SE,Data Scientist,100000,US,0
SE,Data Specialist,221300,US,100
SE,Data Specialist,148700,US,100
EN,Machine Learning Engineer,30000,GB,100
EN,Data Analyst,28368,FR,50
MI,Data Engineer,91118,GB,0
MI,Data Engineer,61566,GB,0
MI,Data Scientist,60938,DE,100
SE,Data Scientist,249260,US,0
SE,Data Scientist,185400,US,0
SE,Data Engineer,170000,US,100
SE,Data Engineer,130000,US,100
MI,Data Scientist,80036,GB,50
SE,Data Analyst,128875,US,100
SE,Data Analyst,93700,US,100
SE,Machine Learning Engineer,180000,US,100
SE,Machine Learning Engineer,100000,US,100
SE,Data Analyst,136260,US,100
SE,Data Analyst,109280,US,100
SE,Data Scientist,160000,US,100
SE,Data Scientist,92000,US,100
SE,Data Engineer,200000,US,100
SE,Data Engineer,160000,US,100
MI,Data Engineer,135446,GB,0
MI,Data Engineer,104663,GB,0
SE,Data Analyst,117000,US,100
SE,Data Analyst,99450,US,100
EN,Data Engineer,129000,US,100
EN,Data Engineer,86000,US,100
EN,Data Engineer,13493,IN,100
EN,Data Engineer,13493,IN,100
SE,Data Scientist,160000,US,0
SE,Data Scientist,119300,US,0
SE,Data Analyst,100000,US,100
MI,Data Scientist,25000,TR,50
MI,Data Analyst,65257,SG,50
MI,AI Programmer,200000,US,100
EN,Machine Learning Engineer,180000,US,100
MI,Data Scientist,153000,US,100
SE,Data Engineer,210000,US,100
SE,Data Engineer,100000,US,100
SE,Data Analyst,150075,US,100
SE,Data Analyst,110925,US,100
MI,Machine Learning Engineer,22800,EG,100
SE,Data Scientist,160000,US,100
SE,Data Scientist,92000,US,100
SE,Machine Learning Engineer,202900,US,100
SE,Machine Learning Engineer,131300,US,100
EN,Data Analyst,22809,PT,100
EN,Data Analyst,15000,ID,0
SE,Data Engineer,175000,US,100
SE,Data Engineer,135000,US,100
SE,Data Scientist,133766,AU,100
EN,Machine Learning Engineer,83000,US,0
MI,Data Engineer,92350,GB,100
MI,Data Engineer,67723,GB,100
SE,Data Scientist,186000,US,0
SE,Data Scientist,148800,US,0
SE,Data Analyst,112900,US,0
SE,Data Analyst,90320,US,0
SE,Machine Learning Engineer,240000,US,0
SE,Machine Learning Engineer,160000,US,0
SE,Data Scientist,300000,US,100
SE,Data Scientist,200000,US,100
MI,Data Engineer,65666,DE,50
MI,AI Programmer,200000,IN,100
MI,Machine Learning Engineer,116976,GB,0
MI,Machine Learning Engineer,92350,GB,0
MI,AI Programmer,120000,US,0
SE,Data Analyst,112900,US,100
SE,Data Analyst,90320,US,100
SE,Data Analyst,145000,US,100
SE,Data Analyst,105400,US,100
EN,Data Scientist,49268,DE,0
MI,Data Engineer,110820,GB,0
MI,Data Engineer,92350,GB,0
SE,Data Scientist,215300,US,100
SE,Data Scientist,158200,US,100
SE,Data Engineer,209100,US,100
SE,Data Engineer,154600,US,100
SE,Data Analyst,115934,US,0
SE,Data Analyst,81666,US,0
SE,Data Engineer,175000,US,100
SE,Data Engineer,155000,US,100
MI,Machine Learning Engineer,84053,FR,100
SE,Data Analyst,164000,US,0
SE,Data Analyst,132000,US,0
SE,Data Scientist,170000,US,100
SE,Data Scientist,123000,US,100
